user_id,spend_category,payment_type,spend_amount,neucoins_redeemed,applied,spend_7d,spend_30d,spend_60d,spend_6m,spend_1y,tx_7d,tx_30d,tx_60d,tx_6m,tx_1y,days_since_last_tx,spend_share_grocery,spend_share_travel,spend_share_electronics,spend_share_fashion,top_3_categories,pct_credit_card_spend,is_credit_carded,recency_score,bureau_score,income_range
user_218,Groceries,NeuCard,17647,281,0,3697,10059,12549,39760,80854,7,19,47,111,126,16,0.006165982514688698,0.052895737207269485,0.19440121091934423,0.7465370693586976,"Fashion,Electronics,Travel",0.5496223011060349,1,0.5866462195100318,323,6L-10L
user_219,Fashion,NeuCard,4524,468,0,2837,5291,12271,22792,59204,7,22,45,112,184,44,0.5547856325823132,0.1559488934584702,0.2363937240201661,0.05287174993905059,"Groceries,Electronics,Travel",0.887817640335819,1,0.23069318225496285,772,10L-20L
user_220,Electronics,NeuCard,10987,85,0,4083,5549,14683,43213,72706,9,23,44,92,123,10,0.27011375004884913,0.565356750317835,0.051688802604052946,0.11284069702926286,"Travel,Groceries,Fashion",0.10466063390789626,0,0.7165313105737893,699,3L-6L
user_221,Electronics,Wallet,9311,249,0,2461,6135,13796,24438,51149,6,15,16,67,81,5,0.051055631347939404,0.4643507705642516,0.3961508941452744,0.08844270394253465,"Travel,Electronics,Fashion",0.8226479271938894,1,0.8464817248906141,891,10L-20L
user_222,Electronics,OtherCard,5542,390,0,3243,4620,6344,7476,15479,0,13,18,46,186,22,0.22365608733678838,0.15585487426469002,0.2827886274552733,0.3377004109432485,"Fashion,Electronics,Groceries",0.2100473372920696,1,0.4803053010897994,433,10L-20L
user_223,Travel,NeuCard,16589,269,0,3359,10390,18572,19271,50978,3,12,36,56,60,26,0.0027134151721448807,0.45520569634276753,0.3970076318807858,0.14507325660430173,"Travel,Electronics,Fashion",0.39408364851003186,1,0.4203503845086819,720,6L-10L
user_224,Fashion,UPI,8859,334,0,685,7386,10153,24687,27965,3,16,36,113,186,45,0.01123674531859337,0.290527311123266,0.641495706689937,0.05674023686820366,"Electronics,Travel,Fashion",0.3166024348274129,1,0.22313016014842982,512,6L-10L
user_225,Travel,UPI,14243,116,1,2160,4757,5894,29748,37044,4,12,27,35,86,5,0.24090917167712025,0.1251894721306431,0.530210865805362,0.10369049038687472,"Electronics,Groceries,Travel",0.400155272865399,1,0.8464817248906141,781,6L-10L
user_226,Travel,UPI,9037,6,0,3988,4129,8246,18476,43874,9,22,52,98,174,37,0.1495688271258993,0.4055678910936665,0.2789380423594891,0.16592523942094495,"Travel,Electronics,Fashion",0.15049549807258555,0,0.291319891133471,647,3L-6L
user_227,Groceries,OtherCard,317,136,0,4066,6725,10145,16442,52284,5,7,20,95,204,1,0.37375597492819274,0.5661551302226652,0.004032650267130237,0.05605624458201169,"Travel,Groceries,Fashion",0.503570074403555,1,0.9672161004820059,465,<3L
user_228,Travel,OtherCard,14117,370,0,1567,6163,12008,24847,38108,3,22,60,101,243,21,0.3572175667401484,0.013592425159217795,0.2056852605422297,0.42350474755840417,"Fashion,Groceries,Electronics",0.8016425898313673,1,0.4965853037914095,647,20L+
user_229,Groceries,UPI,19135,175,0,38,877,5655,13467,24640,1,16,43,93,198,19,0.08407101663225215,0.12326845921937642,0.2241195541209652,0.5685409700274063,"Fashion,Electronics,Travel",0.44153401037889695,1,0.530819450562014,697,3L-6L
user_230,Groceries,NeuCard,14509,327,0,2544,9389,13295,42371,72820,5,6,37,92,218,24,0.5281734230081772,0.2497120426739997,0.016816369421865405,0.20529816489595762,"Groceries,Travel,Fashion",0.4906135758981991,1,0.44932896411722156,882,<3L
user_231,Travel,OtherCard,13434,497,0,4875,8493,12130,16687,57767,7,16,43,93,99,14,0.3701675800181565,0.44590044678668944,0.03532238240517308,0.1486095907899811,"Travel,Groceries,Fashion",0.8487675852813142,1,0.6270890852730561,734,10L-20L
user_232,Fashion,UPI,5760,314,1,1256,7034,9987,12166,13803,7,9,17,86,125,59,0.5189995752324486,0.20090017205914928,0.11921723523326756,0.16088301747513475,"Groceries,Travel,Fashion",0.7060581146380308,1,0.1399224880243094,876,3L-6L
user_233,Fashion,UPI,1046,214,0,2990,8651,14580,25610,57391,6,16,37,56,154,48,0.5135530715600564,0.36840922101495366,0.08472317349012697,0.03331453393486295,"Groceries,Travel,Electronics",0.4904544085197847,1,0.20189651799465538,520,10L-20L
user_234,Fashion,NeuCard,11154,476,0,2196,8338,8614,17679,31331,5,15,46,72,214,28,0.06511073804424067,0.5685231355687691,0.19538623976110547,0.1709798866258848,"Travel,Electronics,Fashion",0.25769564818917967,1,0.39324072086859824,607,3L-6L
user_235,Fashion,Wallet,13903,81,0,3468,7385,9384,17659,22762,1,13,17,54,138,7,0.24198136162811285,0.12154897620317114,0.4388875422951782,0.19758211987353766,"Electronics,Groceries,Fashion",0.8849267468449666,1,0.7918895663367816,765,6L-10L
user_236,Fashion,OtherCard,15585,222,0,2708,8334,9561,27367,52867,6,12,34,105,169,36,0.032756885853760284,0.036462402194501274,0.20309992695756396,0.7276807849941745,"Fashion,Electronics,Travel",0.5770204016905583,1,0.30119421191220214,398,3L-6L
user_237,Travel,NeuCard,13946,477,0,301,896,7233,22322,72118,4,20,24,88,219,48,0.08917175353248877,0.49261346357726427,0.3493379262430723,0.06887685664717469,"Travel,Electronics,Groceries",0.2211476101106934,1,0.20189651799465538,541,3L-6L
user_238,Travel,UPI,6669,371,0,646,2550,6285,33536,68336,5,6,37,90,100,51,0.02215378601560276,0.06428448075525345,0.7802645632888687,0.13329716994027513,"Electronics,Fashion,Travel",0.26911975263801036,1,0.18268352405273466,457,6L-10L
user_239,Electronics,UPI,9533,422,0,4758,5038,5733,8913,44442,9,20,29,52,159,32,0.1803229475989474,0.2706666865716917,0.5023141794817294,0.04669618634763157,"Electronics,Travel,Groceries",0.8031330889362459,1,0.34415378686541237,853,10L-20L
user_240,Fashion,NeuCard,16808,482,1,1759,2182,11683,32383,80346,7,16,54,100,125,21,0.14212393339804932,0.1808881685276251,0.2121199922947308,0.4648679057795948,"Fashion,Electronics,Travel",0.04414556208745546,0,0.4965853037914095,526,6L-10L
user_241,Travel,OtherCard,13019,401,0,4351,11350,15502,44053,62505,7,24,38,108,192,49,0.049179917703920904,0.4306608179255166,0.30823663670550405,0.2119226276650584,"Travel,Electronics,Fashion",0.9920921870288201,1,0.19527756283568573,722,20L+
user_242,Electronics,Wallet,4408,442,0,597,4962,12863,19559,68952,2,12,18,80,202,46,0.4037160270211745,0.1783073672978766,0.05001502922158838,0.3679615764593606,"Groceries,Fashion,Travel",0.13035167971479178,0,0.21581508339868974,371,<3L
user_243,Fashion,Wallet,6483,489,0,661,4910,12380,21963,53137,6,21,49,105,248,4,0.16346614161217451,0.2241634436849153,0.09065912879577372,0.5217112859071364,"Fashion,Travel,Groceries",0.7960685253969374,1,0.8751733190429475,542,6L-10L
user_244,Groceries,UPI,2248,102,0,4330,11087,18624,46418,81854,0,16,18,72,139,38,0.29664973132314243,0.029916587747824547,0.20022791786290317,0.4732057630661299,"Fashion,Groceries,Electronics",0.39477531677168287,1,0.28176928909495835,829,6L-10L
user_245,Electronics,OtherCard,6433,272,0,1368,3118,5959,34742,82148,0,18,36,95,198,17,0.3275139878480681,0.1414050615400976,0.46652816116646045,0.06455278944537399,"Electronics,Groceries,Travel",0.49221618328746686,1,0.5674136687970038,888,20L+
user_246,Travel,Wallet,13141,13,0,2581,7338,11546,28544,44498,6,23,32,93,172,37,0.08471130863961297,0.366736813279788,0.3630807671202629,0.185471110960336,"Travel,Electronics,Fashion",0.8806505774645779,1,0.291319891133471,344,<3L
user_247,Groceries,OtherCard,12807,158,1,3868,5835,14568,28437,45623,9,11,38,67,119,53,0.4411007770314549,0.02093377708590954,0.4509155565625428,0.08704988932009283,"Electronics,Groceries,Fashion",0.41291118958921325,1,0.17090171280152483,771,6L-10L
user_248,Groceries,OtherCard,9965,151,1,3537,7625,8713,36260,48616,8,23,51,72,177,52,0.15102943552517434,0.21038199167943206,0.41616175828933,0.22242681450606344,"Electronics,Fashion,Travel",0.5374937536732345,1,0.17669444575659674,670,10L-20L
user_249,Groceries,UPI,2028,482,0,4865,9043,12406,24163,57126,6,11,25,99,142,36,0.2231481711813113,0.08371770735155716,0.20278499141169132,0.4903491300554401,"Fashion,Groceries,Electronics",0.04929966240916994,0,0.30119421191220214,391,3L-6L
user_250,Electronics,Wallet,2117,107,1,4308,12097,12121,40273,42460,9,20,54,82,221,29,0.12619798658446776,0.0921374294040941,0.2969628872387795,0.4847016967726587,"Fashion,Electronics,Groceries",0.0023474738674531537,0,0.38034875658925854,321,10L-20L
user_251,Travel,NeuCard,7188,187,0,4558,11648,21412,42366,54073,4,14,19,59,148,50,0.4224852116141079,0.12056591906459269,0.4076873724568189,0.04926149686448057,"Groceries,Electronics,Travel",0.2447998730017259,1,0.18887560283756183,471,<3L
user_252,Groceries,UPI,18610,300,0,282,3228,9372,26026,61124,7,21,32,73,173,30,0.0559575696862154,0.16995463085871254,0.6607420935602801,0.11334570589479175,"Electronics,Travel,Fashion",0.6805830929187673,1,0.36787944117144233,491,10L-20L
user_253,Fashion,Wallet,14794,97,0,3678,5127,10795,23053,49988,1,15,52,116,212,9,0.02062389662473602,0.04457577884638255,0.617742832850884,0.31705749167799735,"Electronics,Fashion,Travel",0.1212648933591367,0,0.7408182206817179,376,20L+
user_254,Groceries,Wallet,13177,130,1,1486,6880,11116,13584,34809,8,23,35,65,73,14,0.1000660598438788,0.2777376708610619,0.2570156563924152,0.3651806129026441,"Fashion,Travel,Electronics",0.11376195880454942,0,0.6270890852730561,580,10L-20L
user_255,Groceries,Wallet,209,292,0,4082,11962,21921,36129,39735,5,14,42,71,82,41,0.06953642189272961,0.523283135665025,0.09694000476551658,0.3102404376767287,"Travel,Fashion,Electronics",0.4109606080359033,1,0.25495539602650996,663,6L-10L
user_256,Electronics,Wallet,16844,170,0,4183,6514,14582,29624,62452,8,19,37,54,122,58,0.009562010676459436,0.2742609099826017,0.25494098565463247,0.46123609368630647,"Fashion,Travel,Electronics",0.6478370386082265,1,0.14466517663899506,478,<3L
user_257,Electronics,Wallet,10065,423,0,460,5535,7770,33736,60225,1,13,15,31,58,47,0.025066874896520045,0.5182425218498353,0.08153015280563906,0.37516045044800567,"Travel,Fashion,Electronics",0.7120719922479305,1,0.20873982339007963,537,20L+
user_258,Travel,OtherCard,2419,473,0,2325,4545,11840,27479,41866,2,5,12,49,104,43,0.3327349654220498,0.16891392370998895,0.2764165376247694,0.2219345732431917,"Groceries,Electronics,Fashion",0.17845067409837478,0,0.23851255385430242,434,6L-10L
user_259,Fashion,UPI,7241,182,0,3754,11248,19640,31186,35113,7,13,20,33,131,17,0.1335340721366448,0.502961405327186,0.10611984809597821,0.25738467444019103,"Travel,Fashion,Groceries",0.07958814737204245,0,0.5674136687970038,579,<3L
user_260,Electronics,OtherCard,18644,470,0,2468,6257,14705,27032,33328,0,1,20,98,207,22,0.4851219446544141,0.16891848463158762,0.1278844603968933,0.2180751103171049,"Groceries,Fashion,Travel",0.9403970339455442,1,0.4803053010897994,318,10L-20L
user_261,Groceries,NeuCard,5487,363,0,1724,8954,12701,26971,57415,9,23,26,81,157,32,0.2733346147360789,0.42649956274198475,0.12637718482954055,0.17378863769239564,"Travel,Groceries,Fashion",0.26066638256210173,1,0.34415378686541237,894,6L-10L
user_262,Travel,Wallet,1819,38,0,1376,8616,11791,27314,73704,6,13,33,54,156,15,0.5931955288154221,0.02634667290371224,0.0670602111685372,0.3133975871123284,"Groceries,Fashion,Electronics",0.8533464976087238,1,0.6065306597126334,670,3L-6L
user_263,Groceries,UPI,8712,14,0,2743,5553,10450,40115,87008,6,12,14,80,185,53,0.40266349020239334,0.4512138754813933,0.12441331000465218,0.021709324311561255,"Travel,Groceries,Electronics",0.8634914504628183,1,0.17090171280152483,411,3L-6L
user_264,Groceries,Wallet,1542,375,0,514,6269,11306,25606,28197,0,14,21,76,184,37,0.2163323271502767,0.09854421119429164,0.12929528127458217,0.5558281803808494,"Fashion,Groceries,Electronics",0.7725225917625445,1,0.291319891133471,520,<3L
user_265,Electronics,UPI,10768,496,0,702,6196,13623,33614,78509,8,21,43,61,172,34,0.02379096478014387,0.5325306808890385,0.1690564464624508,0.2746219078683668,"Travel,Fashion,Electronics",0.16883360665257008,0,0.3219582715376759,603,6L-10L
user_266,Travel,OtherCard,19416,3,0,1653,6381,14986,25761,74277,7,14,29,85,142,33,0.02434855379376252,0.1066764276561798,0.024362418147149265,0.8446126004029084,"Fashion,Travel,Electronics",0.8218014592542003,1,0.33287108369807955,624,6L-10L
user_267,Fashion,UPI,19408,348,0,2066,3597,5611,17876,44023,3,14,26,69,146,27,0.31511083529248857,0.11780256494169301,0.04843936685539974,0.5186472329104187,"Fashion,Groceries,Travel",0.7692505592415867,1,0.4065696597405991,736,6L-10L
user_268,Fashion,NeuCard,18578,469,0,22,4904,6285,25744,64633,9,21,23,57,131,1,0.09815166985604368,0.04077631797310088,0.19239813579242845,0.6686738763784271,"Fashion,Electronics,Groceries",0.5967229901062171,1,0.9672161004820059,737,10L-20L
user_269,Electronics,NeuCard,14431,408,0,2460,5450,6548,35030,36230,4,14,22,22,63,29,0.0011803358044029414,0.08364999326681928,0.8574580179381234,0.05771165299065438,"Electronics,Travel,Fashion",0.33720203516895275,1,0.38034875658925854,469,10L-20L
user_270,Electronics,UPI,3690,396,1,1304,8459,11885,28558,44279,1,17,30,81,148,12,0.033455809861614304,0.23505694055866833,0.5509968260260083,0.18049042355370912,"Electronics,Travel,Fashion",0.2625086042665441,1,0.6703200460356393,674,6L-10L
user_271,Travel,UPI,9510,209,0,3300,7793,11448,35952,55190,8,24,36,105,137,40,0.4587744160560836,0.10001561381297296,0.006770815196696867,0.43443915493424656,"Groceries,Fashion,Travel",0.12188921208035897,0,0.26359713811572677,856,<3L
user_272,Fashion,UPI,8184,160,0,361,1504,9442,36498,47585,5,8,14,50,120,15,0.25665445533822406,0.16594048622484106,0.3997065312755694,0.1776985271613654,"Electronics,Groceries,Fashion",0.5097570669008714,1,0.6065306597126334,680,10L-20L
user_273,Fashion,UPI,18188,15,0,3727,4660,13761,20375,51191,2,9,23,87,142,58,0.036139768354498336,0.0005712653271823971,0.23863125514836284,0.7246577111699566,"Fashion,Electronics,Groceries",0.5852608755098465,1,0.14466517663899506,313,6L-10L
user_274,Fashion,NeuCard,12419,492,0,1284,2744,2931,6183,29591,6,10,16,66,170,4,0.0981177364592427,0.8248089412255185,0.03905201754175711,0.038021304773481646,"Travel,Groceries,Electronics",0.3593389905157872,1,0.8751733190429475,799,6L-10L
user_275,Groceries,Wallet,435,425,0,514,6462,11871,19286,59026,8,23,60,60,160,54,0.0769047747934097,0.07917918033963148,0.14834105736770106,0.6955749874992578,"Fashion,Electronics,Travel",0.47535906768086855,1,0.16529888822158653,690,6L-10L
user_276,Fashion,UPI,10361,107,0,448,3171,5263,28418,28554,2,5,38,58,108,27,0.2795210459845943,0.43698126274763843,0.031284179184843865,0.2522135120829235,"Travel,Groceries,Fashion",0.3635144573692667,1,0.4065696597405991,848,6L-10L
user_277,Groceries,UPI,2108,381,0,1855,8934,11064,27726,45139,1,15,36,88,161,52,0.11148402525098504,0.033548197271977005,0.5717184760233577,0.28324930145368016,"Electronics,Fashion,Groceries",0.6410060573207013,1,0.17669444575659674,864,20L+
user_278,Travel,NeuCard,8767,449,0,4969,7481,12723,23839,71953,6,17,40,55,175,38,0.07452606858819513,0.23261191797346825,0.14020541788079616,0.5526565955575403,"Fashion,Travel,Electronics",0.9012592077965633,1,0.28176928909495835,829,3L-6L
user_279,Groceries,NeuCard,3730,310,1,3562,3847,12396,29360,48338,6,10,46,106,248,44,0.10720806728420122,0.8049711838660866,0.009992043575333086,0.07782870527437918,"Travel,Groceries,Fashion",0.16392026204694488,0,0.23069318225496285,791,10L-20L
user_280,Travel,OtherCard,5456,226,1,2520,2784,8431,13389,14050,3,18,18,71,213,19,0.2160807375002126,0.22983140113002504,0.1247691633447076,0.4293186980250548,"Fashion,Travel,Groceries",0.3814088099031234,1,0.530819450562014,849,<3L
user_281,Fashion,UPI,19219,169,0,3081,5448,10633,35462,70702,8,21,30,69,73,23,0.2471371437765179,0.33218059280656587,0.19453321763336834,0.2261490457835478,"Travel,Groceries,Fashion",0.14086860395086132,0,0.46455902036091146,684,20L+
user_282,Fashion,OtherCard,8362,33,0,1428,8244,14020,18296,45549,7,16,31,56,138,26,0.23398926333926331,0.511462326241402,0.10582738882746007,0.14872102159187472,"Travel,Groceries,Fashion",0.624943770407832,1,0.4203503845086819,495,3L-6L
user_283,Travel,NeuCard,19144,413,1,3967,7414,15327,39708,66592,0,6,13,92,142,29,0.08272241712439934,0.13672883991675264,0.07298816139612536,0.7075605815627226,"Fashion,Travel,Groceries",0.7288705094885958,1,0.38034875658925854,599,<3L
user_284,Electronics,NeuCard,5615,250,0,922,7885,15432,20208,53062,0,12,36,100,109,57,0.29187765187093206,0.08027534163731993,0.582108972652916,0.04573803383883223,"Electronics,Groceries,Travel",0.9319127325974559,1,0.14956861922263506,846,3L-6L
user_285,Travel,Wallet,3591,246,0,3137,9369,17192,34400,45104,4,23,34,107,246,44,0.07524025417764639,0.15908087656665112,0.4009635348547227,0.36471533440097986,"Electronics,Fashion,Travel",0.2788719262609649,1,0.23069318225496285,607,6L-10L
user_286,Electronics,UPI,11357,268,1,2159,7932,15287,19119,58106,5,9,33,96,99,26,0.41073814575214024,0.3435947476659024,0.1419487698315215,0.10371833675043583,"Groceries,Travel,Electronics",0.9502112058654302,1,0.4203503845086819,551,3L-6L
user_287,Groceries,OtherCard,6151,140,0,2547,7869,14334,39609,64136,2,4,20,62,156,25,0.19672725861232368,0.768950329645427,0.02765016016994037,0.006672251572308974,"Travel,Groceries,Electronics",0.0632626718206748,0,0.4345982085070782,307,6L-10L
user_288,Groceries,NeuCard,8207,273,0,2979,7895,9392,24293,40615,8,22,47,63,208,6,0.6002089383197015,0.24518498577885897,0.05303912403822148,0.10156695186321807,"Groceries,Travel,Fashion",0.6030138633645882,1,0.8187307530779818,507,6L-10L
user_289,Groceries,NeuCard,9264,415,1,2281,4043,6598,12043,59560,9,12,25,83,162,41,0.41132885356912513,0.29946409564772536,0.18877147654288917,0.10043557424026041,"Groceries,Travel,Electronics",0.057132719343329974,0,0.25495539602650996,430,<3L
user_290,Fashion,OtherCard,15724,95,0,2649,5697,11106,12486,19454,5,19,54,76,111,46,0.09125517136141134,0.4594422579051735,0.4191906053543559,0.030111965379059216,"Travel,Electronics,Groceries",0.8937741877619448,1,0.21581508339868974,325,3L-6L
user_291,Groceries,Wallet,19482,226,0,313,2694,5645,34117,61635,3,16,38,44,68,52,0.5121934898391565,0.06752246290029737,0.07382511365858858,0.3464589336019577,"Groceries,Fashion,Electronics",0.5298090570700541,1,0.17669444575659674,753,10L-20L
user_292,Electronics,NeuCard,277,378,0,2613,4882,6120,15985,62349,6,25,30,73,170,58,0.12946048437993643,0.6686444837988444,0.023244998066517267,0.17865003375470176,"Travel,Fashion,Groceries",0.6693483507627961,1,0.14466517663899506,485,10L-20L
user_293,Groceries,UPI,7777,38,1,3083,3123,12288,39591,67477,7,25,29,81,181,37,0.4576453624225886,0.42792713323795967,0.031069818700049868,0.08335768563940166,"Groceries,Travel,Fashion",0.8315739259104525,1,0.291319891133471,783,10L-20L
user_294,Travel,NeuCard,17184,301,1,2256,8083,12810,35728,37428,8,20,44,114,122,4,0.13703929408680166,0.02465058250381301,0.488759255321526,0.34955086808785935,"Electronics,Fashion,Groceries",0.15031062248396876,0,0.8751733190429475,350,10L-20L
user_295,Travel,UPI,14260,499,1,1037,1104,5069,18995,47241,5,14,31,109,169,22,0.06516956990673703,0.04607679288728287,0.031852260038309876,0.8569013771676702,"Fashion,Groceries,Travel",0.038591561938133845,0,0.4803053010897994,304,3L-6L
user_296,Fashion,OtherCard,17649,28,0,3489,4476,10162,29702,65170,5,9,21,54,106,27,0.0950921599020458,0.23787623219240106,0.2632431866879021,0.40378842121765096,"Fashion,Electronics,Travel",0.8788811459128522,1,0.4065696597405991,888,<3L
user_297,Travel,UPI,18720,445,1,2634,8529,17771,29351,52550,7,26,39,84,229,33,0.013777698478583286,0.04759812625387377,0.4961820334161339,0.442442141851409,"Electronics,Fashion,Travel",0.3149332274589325,1,0.33287108369807955,459,3L-6L
user_298,Electronics,OtherCard,10735,496,1,3983,10640,14341,35032,79621,4,23,50,117,179,52,0.5197733183244504,0.006699526087225872,0.13542043666650821,0.33810671892181543,"Groceries,Fashion,Electronics",0.12897890792716526,0,0.17669444575659674,507,10L-20L
user_299,Groceries,UPI,9710,476,0,1778,9582,12362,17996,50111,2,7,24,101,221,14,0.08459274228429142,0.6316907025798109,0.26410293105857563,0.019613624077322225,"Travel,Electronics,Groceries",0.46846123708708653,1,0.6270890852730561,556,20L+
user_300,Fashion,OtherCard,7143,317,1,3895,11684,19082,44041,49561,2,5,32,109,213,31,0.37438079435068944,0.4942703942721005,0.012635490545853495,0.1187133208313565,"Travel,Groceries,Fashion",0.5983060756960188,1,0.3558189185373419,504,6L-10L
user_301,Groceries,UPI,12154,244,1,1124,6841,8429,14239,58517,5,6,32,47,50,25,0.18814017833855853,0.2596863013341066,0.1030631962908538,0.4491103240364811,"Fashion,Travel,Groceries",0.030970603422510123,0,0.4345982085070782,310,<3L
user_302,Groceries,Wallet,8004,235,0,697,4705,7073,31990,68445,1,16,47,117,209,47,0.6438276381930685,0.1420484584008509,0.017581519774964145,0.1965423836311164,"Groceries,Fashion,Travel",0.2748956582570877,1,0.20873982339007963,307,3L-6L
user_303,Electronics,UPI,6765,184,0,2179,7930,13719,36037,85785,5,22,30,48,75,30,0.13252732451954952,0.6174326119711522,0.18176669492934028,0.06827336857995808,"Travel,Electronics,Groceries",0.03279987427689601,0,0.36787944117144233,708,3L-6L
user_304,Travel,UPI,6184,271,0,1404,4602,5038,15217,36146,5,9,48,49,128,18,0.061602897034577005,0.4253264608227065,0.0896607006008198,0.42340994154189654,"Travel,Fashion,Electronics",0.42033538919549895,1,0.5488116360940264,331,6L-10L
user_305,Travel,Wallet,4870,439,0,1043,6417,9245,21496,63101,7,10,41,50,125,8,0.056046084321099046,0.09436535602922408,0.15228922898605687,0.6972993306636199,"Fashion,Electronics,Travel",0.8951000290662443,1,0.7659283383646487,839,<3L
user_306,Groceries,NeuCard,18774,235,0,1929,6719,8275,21406,36361,6,18,37,86,201,28,0.7622843167265283,0.06581777061346221,0.12594666759020315,0.04595124506980633,"Groceries,Electronics,Travel",0.9826524114935692,1,0.39324072086859824,686,20L+
user_307,Fashion,NeuCard,9384,238,0,1013,8196,15766,35259,79308,7,25,52,63,131,53,0.1132228350441105,0.09797651424312964,0.36669290595982246,0.42210774475293744,"Fashion,Electronics,Groceries",0.6370475535036275,1,0.17090171280152483,527,6L-10L
user_308,Travel,UPI,19296,376,1,226,2750,10230,30696,44613,8,9,41,110,207,57,0.09542990742511145,0.13348930475598936,0.44689308981198483,0.3241876980069145,"Electronics,Fashion,Travel",0.1616376937845918,0,0.14956861922263506,774,20L+
user_309,Fashion,Wallet,2392,265,1,1828,2913,12409,25116,29873,5,17,20,41,41,50,0.0030570947108263065,0.32194121390979513,0.4571780472399442,0.21782364413943428,"Electronics,Travel,Fashion",0.9058493899993058,1,0.18887560283756183,506,10L-20L
user_310,Travel,UPI,1448,413,1,4917,11941,12123,39497,52542,2,12,45,76,171,38,0.13941909017919799,0.02412302657670812,0.6457481585519576,0.19070972469213643,"Electronics,Fashion,Groceries",0.5162478232000605,1,0.28176928909495835,617,10L-20L
user_311,Fashion,OtherCard,11446,408,0,2023,4502,11692,31316,72996,9,12,14,14,30,3,0.013992527345633022,0.06834966767679901,0.4213481561313618,0.49630964884620615,"Fashion,Electronics,Travel",0.1537493121029181,0,0.9048374180359595,856,6L-10L
user_312,Electronics,OtherCard,12990,358,0,4966,6659,13346,39910,44643,2,21,46,99,210,2,0.12612233812729015,0.1028289408268173,0.7282619625719359,0.0427867584739568,"Electronics,Groceries,Travel",0.9217266694516614,1,0.9355069850316178,647,6L-10L
user_313,Fashion,UPI,18581,339,0,2452,4767,10332,32744,63698,0,19,26,83,173,55,0.1933547480308226,0.27514726103040427,0.15120279601316025,0.38029519492561287,"Fashion,Travel,Groceries",0.757469050723103,1,0.1598797460796939,533,6L-10L
user_314,Electronics,NeuCard,3887,388,0,2085,7239,14480,42470,73605,4,18,23,92,179,28,0.36470643868334185,0.14414940536588994,0.08010576359955497,0.4110383923512132,"Fashion,Groceries,Travel",0.7317052727231516,1,0.39324072086859824,343,6L-10L
user_315,Electronics,NeuCard,4218,64,1,4283,5061,12712,30945,38026,3,6,21,38,127,51,0.023927916324718777,0.11370647953596341,0.4019233291488552,0.4604422749904627,"Fashion,Electronics,Travel",0.7091807037944047,1,0.18268352405273466,441,6L-10L
user_316,Fashion,UPI,11502,477,1,1080,8823,14398,39279,80737,8,16,39,44,92,10,0.014408353915390543,0.18416994056577707,0.3739094339355492,0.4275122715832832,"Fashion,Electronics,Travel",0.20033982109644233,1,0.7165313105737893,475,20L+
user_317,Electronics,UPI,2170,176,0,2320,6909,8498,36687,60188,8,14,52,96,133,32,0.4938671531057672,0.18777737835748712,0.04770405858327813,0.2706514099534677,"Groceries,Fashion,Travel",0.21100669170752606,1,0.34415378686541237,748,10L-20L
user_318,Groceries,OtherCard,8589,2,1,3190,4775,14554,17303,38416,4,22,51,73,222,37,0.033507462075772244,0.716988729455969,0.15672534561656462,0.09277846285169404,"Travel,Electronics,Fashion",0.688292998427255,1,0.291319891133471,891,10L-20L
user_319,Electronics,NeuCard,17786,428,1,2630,4122,12973,26129,60570,9,27,39,61,192,57,0.3473643687509203,0.16464655940542386,0.08867605068523994,0.3993130211584158,"Fashion,Groceries,Travel",0.21972275011039688,1,0.14956861922263506,381,10L-20L
user_320,Travel,UPI,15574,141,0,2563,8449,8608,31672,78758,3,8,12,37,95,10,0.5021359441479192,0.27806961443140493,0.011966142911511194,0.2078282985091647,"Groceries,Travel,Fashion",0.43867169680304885,1,0.7165313105737893,434,3L-6L
user_321,Fashion,OtherCard,5988,375,1,3292,3952,10507,36218,60908,6,11,35,111,178,26,0.36126282523465436,0.036795898245704374,0.06509517849781382,0.5368460980218275,"Fashion,Groceries,Electronics",0.7820018255939414,1,0.4203503845086819,476,<3L
user_322,Groceries,NeuCard,5608,157,0,4621,5969,15172,31761,75700,5,24,43,49,178,32,0.007665912736130947,0.5269511822177342,0.24212685677054208,0.22325604827559276,"Travel,Electronics,Fashion",0.783952518097841,1,0.34415378686541237,682,6L-10L
user_323,Fashion,Wallet,9646,497,0,3586,9009,17253,40989,70334,3,17,34,112,160,20,0.0024200947660320106,0.5815774720279723,0.1515614175024376,0.2644410157035581,"Travel,Fashion,Electronics",0.45326177252585964,1,0.513417119032592,542,6L-10L
user_324,Travel,OtherCard,1122,323,0,4431,5730,12576,33551,79864,9,23,40,83,208,38,0.1816980617637502,0.19482978934257258,0.5017208511245619,0.12175129776911531,"Electronics,Travel,Groceries",0.7921899382752451,1,0.28176928909495835,866,10L-20L
user_325,Travel,NeuCard,619,145,0,2947,6887,9194,12644,57215,1,20,21,47,157,30,0.1027991463231457,0.6189182523749331,0.20697072966669577,0.07131187163522536,"Travel,Electronics,Groceries",0.8386217961980568,1,0.36787944117144233,440,6L-10L
user_326,Travel,NeuCard,18788,445,0,3959,5945,7173,14387,41216,0,8,17,42,89,37,0.0384788953134017,0.5261223076747618,0.12798245646723239,0.3074163405446041,"Travel,Fashion,Electronics",0.6547757512842602,1,0.291319891133471,756,6L-10L
